"id";"Title";"CODE";"NOTECOURTE";"NOTELONGUE";"SOURCEORIGINE";"IDSOURCEORIGINE";"VALIDATIONMIGRATION";"ACTIF";"VERROUILLE";"ANOMALIEDETECTEE";"ORDREAFFICHAGE";"DATEDERNIERCONTROLE";"OBJREF";"Modified";"Created";"Author";"Editor"
"202";"JOURNAL - RESULTAT - P_RESULTAT";"JRN-RES-P-RESULTAT";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:17";"UserId:11";"UserId:11"
"203";"JOURNAL - RESULTAT - REPORTE_APP_01";"JRN-RES-REPORTE-APP-01";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:18";"UserId:11";"UserId:11"
"204";"JOURNAL - RESULTAT - SUCCES";"JRN-RES-SUCCES";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:18";"UserId:11";"UserId:11"
"205";"JOURNAL - RESULTAT - TERMINE";"JRN-RES-TERMINE";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:19";"UserId:11";"UserId:11"
"206";"JOURNAL - RESULTAT - TERMINE_AVEC_ERREUR";"JRN-RES-TERMINE-AVEC-ERREUR";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:20";"UserId:11";"UserId:11"
"207";"JOURNAL - RESULTAT - VALIDE";"JRN-RES-VALIDE";"Reference migree depuis OBJ-JRN.RESULTAT.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/17/2026 13:40:21";"UserId:11";"UserId:11"
"208";"JOURNAL - HISTORIQUE NON CLASSIFIE";"JRN-HISTORIQUE-NON-CLASSIFIE";"Ligne historique sans classification source exploitable; classification technique explicite.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/17/2026 14:04:05";"UserId:11";"UserId:11"
"209";"DSE-SCR-10-00";"DSE-SCR-10-00";"Reference du script orchestrateur du groupe 10.";"Reference officielle de 10-00.ps1, orchestrateur dynamique du catalogue OBJ-SCR-10.";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 08:15:50";"UserId:11";"UserId:11"
"210";"DSE-SCR-10-01";"DSE-SCR-10-01";"Reference du script audit du groupe 10.";"Reference officielle de 10-01.ps1, audit en lecture seule des listes et bibliotheques SharePoint.";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 08:15:51";"UserId:11";"UserId:11"
"211";"EXISTENCE-SCRIPT - PRESENTE-LOCALEMENT";"EXI-PRESENTE-LOCALEMENT";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 11:20:44";"UserId:11";"UserId:11"
"212";"TYPE-SCRIPT - INDIVIDUEL";"SCR-TYP-INDIVIDUEL";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 11:21:09";"UserId:11";"UserId:11"
"213";"STATUT-SCRIPT - BROUILLON";"SCR-STA-BROUILLON";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 11:21:16";"UserId:11";"UserId:11"
"214";"JOURNALISATION - OUI";"SCR-JRN-OUI";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 11:21:22";"UserId:11";"UserId:11"
"215";"EXISTENCE-SCRIPT - PRESENTE";"EXI-PRESENTE";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/18/2026 11:21:29";"UserId:11";"UserId:11"
"216";"VERROUILLE - NON";"VER-NON";"Référence centralisée : objet non verrouillé.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 11:21:41";"UserId:11";"UserId:11"
"217";"EXISTENCE-SCRIPT - PRESENTE-PLACEHOLDER";"EXI-PRESENTE-PLACEHOLDER";"Valeur centralisée pour System.Collections.Hashtable.Label.";"";"";"";"";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 11:22:32";"UserId:11";"UserId:11"
"218";"Accueil";"ACC";"Page d'accueil";"Page d'accueil";"OBJ-REF-96-TYPES-PAGES";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:44:38";"UserId:11";"UserId:11"
"219";"Tableau de bord";"TDB";"Tableau de bord / dashboard";"Tableau de bord / dashboard";"OBJ-REF-96-TYPES-PAGES";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:44:39";"UserId:11";"UserId:11"
"220";"Formulaire";"FOR";"Page de saisie / formulaire";"Page de saisie / formulaire";"OBJ-REF-96-TYPES-PAGES";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:44:40";"UserId:11";"UserId:11"
"223";"Page de rapport";"RPP";"Page de restitution / rapport";"Page de restitution / rapport";"OBJ-REF-96-TYPES-PAGES";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:45:52";"UserId:11";"UserId:11"
"224";"Portail";"POR";"Page portail / point d'entree";"Page portail / point d'entree";"OBJ-REF-96-TYPES-PAGES";"5";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:45:53";"UserId:11";"UserId:11"
"225";"Landing Page";"LAN";"Page d'atterrissage marketing";"Page d'atterrissage marketing";"OBJ-REF-96-TYPES-PAGES";"6";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:45:54";"UserId:11";"UserId:11"
"226";"Actualite";"ACTU";"Page de blog / actualite";"Page de blog / actualite";"OBJ-REF-96-TYPES-PAGES";"7";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/18/2026 14:45:55";"UserId:11";"UserId:11"
"227";"Catalogue";"CAT";"Page de catalogue / liste";"Page de catalogue / liste";"OBJ-REF-96-TYPES-PAGES";"8";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 14:45:57";"UserId:11";"UserId:11"
"228";"Profil";"PRF";"Page de profil utilisateur / compte";"Page de profil utilisateur / compte";"OBJ-REF-96-TYPES-PAGES";"9";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 14:45:57";"UserId:11";"UserId:11"
"229";"Parametres";"CFG";"Page de parametrage / configuration";"Page de parametrage / configuration";"OBJ-REF-96-TYPES-PAGES";"10";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 14:45:58";"UserId:11";"UserId:11"
"230";"Recherche";"RCH";"Page de recherche";"Page de recherche";"OBJ-REF-96-TYPES-PAGES";"11";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 14:45:58";"UserId:11";"UserId:11"
"231";"Erreur";"ERR";"Page d'erreur (404, acces refuse, etc.)";"Page d'erreur (404, acces refuse, etc.)";"OBJ-REF-96-TYPES-PAGES";"12";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 14:45:59";"UserId:11";"UserId:11"
"232";"Default";"HEADERTYPE";"Type d'en-tete des pages de detail de liste (Set-PnPPage -HeaderType)";"Type d'en-tete des pages de detail de liste (Set-PnPPage -HeaderType)";"OBJ-REF-97-DESIGN-SHAR";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 16:23:43";"UserId:11";"UserId:11"
"233";"NoImage";"HEADERLAYOUT";"Disposition d'en-tete des pages de detail de liste (Set-PnPPage -HeaderLayoutType)";"Disposition d'en-tete des pages de detail de liste (Set-PnPPage -HeaderLayoutType)";"OBJ-REF-97-DESIGN-SHAR";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 16:23:44";"UserId:11";"UserId:11"
"234";"4";"WEBPARTHAUTEUR";"Hauteur du web part Liste dans les pages de detail (echelle SharePoint 1-6)";"Hauteur du web part Liste dans les pages de detail (echelle SharePoint 1-6)";"OBJ-REF-97-DESIGN-SHAR";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/18/2026 16:23:44";"UserId:11";"UserId:11"
"235";"Runbook";"RUNBOOK";"Element de type Runbook Azure Automation";"Element de type Runbook Azure Automation";"OBJ-REF-98-AUTOMATION";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:14";"UserId:11";"UserId:11"
"236";"Planification";"SCHED";"Element de type Schedule (planification) Azure Automation";"Element de type Schedule (planification) Azure Automation";"OBJ-REF-98-AUTOMATION";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:15";"UserId:11";"UserId:11"
"237";"New";"AUT-NEW";"Runbook cree mais pas encore publie";"Runbook cree mais pas encore publie";"OBJ-REF-98-AUTOMATION";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:16";"UserId:11";"UserId:11"
"238";"Published";"AUT-PUB";"Runbook publie (version active executable)";"Runbook publie (version active executable)";"OBJ-REF-98-AUTOMATION";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:17";"UserId:11";"UserId:11"
"239";"Completed";"JOB-OK";"Job termine avec succes";"Job termine avec succes";"OBJ-REF-98-AUTOMATION";"5";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:18";"UserId:11";"UserId:11"
"240";"Failed";"JOB-KO";"Job termine en erreur";"Job termine en erreur";"OBJ-REF-98-AUTOMATION";"6";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:18";"UserId:11";"UserId:11"
"241";"Stopped";"JOB-STOP";"Job arrete manuellement avant la fin";"Job arrete manuellement avant la fin";"OBJ-REF-98-AUTOMATION";"7";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:02";"09/19/2026 06:09:19";"UserId:11";"UserId:11"
"242";"Running";"JOB-RUN";"Job en cours d'execution";"Job en cours d'execution";"OBJ-REF-98-AUTOMATION";"8";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:09:20";"UserId:11";"UserId:11"
"243";"Domaine Referentiel";"DOM-RFT";"Listes de type referentiel central (OBJ-REF, OBJ)";"Listes de type referentiel central (OBJ-REF, OBJ)";"OBJ-REF-04-DOMAINES";"9";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:21";"UserId:11";"UserId:11"
"244";"Domaine Geographie";"DOM-GEO";"Listes geographiques (OBJ-GEO-*)";"Listes geographiques (OBJ-GEO-*)";"OBJ-REF-04-DOMAINES";"10";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:23";"UserId:11";"UserId:11"
"245";"Domaine Journal";"DOM-JRN";"Listes de journal / historique (OBJ-JRN*)";"Listes de journal / historique (OBJ-JRN*)";"OBJ-REF-04-DOMAINES";"11";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:24";"UserId:11";"UserId:11"
"246";"Domaine Scripts";"DOM-SCR";"Listes de catalogue de scripts (OBJ-SCR-*)";"Listes de catalogue de scripts (OBJ-SCR-*)";"OBJ-REF-04-DOMAINES";"12";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:24";"UserId:11";"UserId:11"
"247";"Domaine Pages";"DOM-PAG";"Listes de catalogue de pages (OBJ-PAG-*)";"Listes de catalogue de pages (OBJ-PAG-*)";"OBJ-REF-04-DOMAINES";"13";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:25";"UserId:11";"UserId:11"
"248";"Domaine Automation";"DOM-AUT";"Listes liees a Azure Automation (OBJ-AUT, OBJ-JRN-AUT)";"Listes liees a Azure Automation (OBJ-AUT, OBJ-JRN-AUT)";"OBJ-REF-04-DOMAINES";"14";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:26";"UserId:11";"UserId:11"
"249";"Domaine Organisation";"DOM-ORG";"Listes organisationnelles (OBJ-ORG*)";"Listes organisationnelles (OBJ-ORG*)";"OBJ-REF-04-DOMAINES";"15";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:27";"UserId:11";"UserId:11"
"250";"Domaine Relations";"DOM-REL";"Listes de relations/affectations entre objets (OBJ-REL, OBJ-ACT)";"Listes de relations/affectations entre objets (OBJ-REL, OBJ-ACT)";"OBJ-REF-04-DOMAINES";"16";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:03";"09/19/2026 06:32:27";"UserId:11";"UserId:11"
"251";"Domaine Objets";"DOM-OBJ";"Registre central des objets DSE (OBJ)";"Registre central des objets DSE (OBJ)";"OBJ-REF-04-DOMAINES";"17";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 06:32:28";"UserId:11";"UserId:11"
"252";"Domaine Listes";"DOM-LST";"Inventaire des listes SharePoint elles-memes (OBJ-LST)";"Inventaire des listes SharePoint elles-memes (OBJ-LST)";"OBJ-REF-04-DOMAINES";"18";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 06:32:29";"UserId:11";"UserId:11"
"253";"Domaine Sites";"DOM-SITE";"Listes de sites (OBJ-SITE)";"Listes de sites (OBJ-SITE)";"OBJ-REF-04-DOMAINES";"19";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 06:32:29";"UserId:11";"UserId:11"
"254";"Domaine Modules";"DOM-MOD";"Listes de modules fonctionnels (OBJ-MODULE)";"Listes de modules fonctionnels (OBJ-MODULE)";"OBJ-REF-04-DOMAINES";"20";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 06:32:30";"UserId:11";"UserId:11"
"255";"Domaine Parametres";"DOM-PAR";"Listes de parametrage (OBJ-PAR)";"Listes de parametrage (OBJ-PAR)";"OBJ-REF-04-DOMAINES";"21";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:04";"09/19/2026 06:32:31";"UserId:11";"UserId:11"
"256";"Domaine Divers";"DOM-DIV";"Listes non encore classees precisement";"Listes non encore classees precisement";"OBJ-REF-04-DOMAINES";"22";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:32";"UserId:11";"UserId:11"
"257";"Type Referentiel";"TL-REF";"Liste source unique de verite pour des valeurs de reference";"Liste source unique de verite pour des valeurs de reference";"OBJ-REF-99-TYPES-LISTES";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:33";"UserId:11";"UserId:11"
"258";"Type Journal";"TL-JRN";"Liste en ajout continu (historique, append-only)";"Liste en ajout continu (historique, append-only)";"OBJ-REF-99-TYPES-LISTES";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:34";"UserId:11";"UserId:11"
"259";"Type Catalogue";"TL-CAT";"Liste d'inventaire d'objets (scripts, pages, sites...)";"Liste d'inventaire d'objets (scripts, pages, sites...)";"OBJ-REF-99-TYPES-LISTES";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:35";"UserId:11";"UserId:11"
"260";"Type Association";"TL-ASO";"Liste de liaison many-to-many entre objets";"Liste de liaison many-to-many entre objets";"OBJ-REF-99-TYPES-LISTES";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:35";"UserId:11";"UserId:11"
"261";"Type Configuration";"TL-CFG";"Liste de parametrage/configuration";"Liste de parametrage/configuration";"OBJ-REF-99-TYPES-LISTES";"5";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:57";"09/19/2026 06:32:36";"UserId:11";"UserId:11"
"262";"Type Registre";"TL-REG";"Registre central regroupant tous les objets DSE";"Registre central regroupant tous les objets DSE";"OBJ-REF-99-TYPES-LISTES";"6";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 06:32:37";"UserId:11";"UserId:11"
"263";"Agent IA";"AGT";"Agent Copilot/IA (fichier .agent) heberge dans la bibliotheque de pages";"Agent Copilot/IA (fichier .agent) heberge dans la bibliotheque de pages";"OBJ-REF-96-TYPES-PAGES";"13";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 06:43:29";"UserId:11";"UserId:11"
"264";"Client Direct";"CLI-DIR";"Client final, compte principal";"Client final, compte principal";"OBJ-REF-100-TYPES-CLIENTS";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:24";"UserId:11";"UserId:11"
"265";"Sous-Client";"CLI-SOU";"Client rattache a un compte parent (hierarchie)";"Client rattache a un compte parent (hierarchie)";"OBJ-REF-100-TYPES-CLIENTS";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:24";"UserId:11";"UserId:11"
"266";"Prospect";"CLI-PRO";"Contact commercial non encore client";"Contact commercial non encore client";"OBJ-REF-100-TYPES-CLIENTS";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:25";"UserId:11";"UserId:11"
"267";"Partenaire";"CLI-PAR";"Partenaire commercial/revendeur";"Partenaire commercial/revendeur";"OBJ-REF-100-TYPES-CLIENTS";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:26";"UserId:11";"UserId:11"
"268";"Abonnement";"ACH-ABO";"Achat recurrent (abonnement)";"Achat recurrent (abonnement)";"OBJ-REF-101-TYPES-ACHATS";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:28";"UserId:11";"UserId:11"
"269";"Achat Unique";"ACH-UNI";"Achat ponctuel";"Achat ponctuel";"OBJ-REF-101-TYPES-ACHATS";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:28";"UserId:11";"UserId:11"
"270";"Devis";"ACH-DEV";"Demande de devis en cours";"Demande de devis en cours";"OBJ-REF-101-TYPES-ACHATS";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:29";"UserId:11";"UserId:11"
"271";"Pack";"ACH-PAK";"Achat groupe (pack de produits/services)";"Achat groupe (pack de produits/services)";"OBJ-REF-101-TYPES-ACHATS";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:58";"09/19/2026 07:18:30";"UserId:11";"UserId:11"
"272";"Standard";"THM-STD";"Theme Power Pages standard";"Theme Power Pages standard";"OBJ-REF-102-TYPES-THEMES";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:18:32";"UserId:11";"UserId:11"
"273";"Personnalise";"THM-PER";"Theme personnalise pour un client";"Theme personnalise pour un client";"OBJ-REF-102-TYPES-THEMES";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:18:32";"UserId:11";"UserId:11"
"274";"Premium";"THM-PRM";"Theme premium avec options avancees";"Theme premium avec options avancees";"OBJ-REF-102-TYPES-THEMES";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:18:33";"UserId:11";"UserId:11"
"275";"Produit Physique";"PRD-PHY";"Produit physique (impression, objet...)";"Produit physique (impression, objet...)";"OBJ-REF-103-TYPES-PRODUITS";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:18:35";"UserId:11";"UserId:11"
"276";"Produit Numerique";"PRD-NUM";"Produit numerique (image, fichier...)";"Produit numerique (image, fichier...)";"OBJ-REF-103-TYPES-PRODUITS";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:18:36";"UserId:11";"UserId:11"
"278";"Service Produit";"PRD-SRV";"Prestation de service liee a un produit";"Prestation de service liee a un produit";"OBJ-REF-103-TYPES-PRODUITS";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:20:07";"UserId:11";"UserId:11"
"279";"Pack Produits";"PRD-PAK";"Pack/bundle de produits";"Pack/bundle de produits";"OBJ-REF-103-TYPES-PRODUITS";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:20:08";"UserId:11";"UserId:11"
"280";"DemainSite";"MRQ-DST";"Marque DemainSite (sites publics)";"Marque DemainSite (sites publics)";"OBJ-REF-104-MARQUES";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:41:59";"09/19/2026 07:20:10";"UserId:11";"UserId:11"
"281";"Edition PascLaure";"MRQ-EPL";"Marque Edition PascLaure (catalogue photos/affiches)";"Marque Edition PascLaure (catalogue photos/affiches)";"OBJ-REF-104-MARQUES";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:20:11";"UserId:11";"UserId:11"
"282";"Blogs-Site";"MRQ-BLS";"Marque Blogs-Site (intranet/extranet clients)";"Marque Blogs-Site (intranet/extranet clients)";"OBJ-REF-104-MARQUES";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:20:11";"UserId:11";"UserId:11"
"283";"Documents";"BIB-DOC";"Bibliotheque de documents generaux";"Bibliotheque de documents generaux";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"1";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:22:42";"UserId:11";"UserId:11"
"284";"Media";"BIB-MED";"Bibliotheque de medias (images, videos...)";"Bibliotheque de medias (images, videos...)";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"2";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:22:42";"UserId:11";"UserId:11"
"285";"Archive";"BIB-ARC";"Bibliotheque archivee / historique";"Bibliotheque archivee / historique";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"3";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:22:43";"UserId:11";"UserId:11"
"286";"Rapports";"BIB-RAP";"Bibliotheque de rapports generes";"Bibliotheque de rapports generes";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"4";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:22:44";"UserId:11";"UserId:11"
"287";"CSV";"BIB-CSV";"Bibliotheque de fichiers CSV";"Bibliotheque de fichiers CSV";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"5";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:00";"09/19/2026 07:22:45";"UserId:11";"UserId:11"
"288";"Outils";"BIB-OUT";"Bibliotheque de scripts/outils";"Bibliotheque de scripts/outils";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"6";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 07:22:45";"UserId:11";"UserId:11"
"289";"Audits";"BIB-AUD";"Bibliotheque de rapports d'audit";"Bibliotheque de rapports d'audit";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"7";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 07:22:46";"UserId:11";"UserId:11"
"290";"Coffre";"BIB-COF";"Bibliotheque de sauvegarde/coffre-fort";"Bibliotheque de sauvegarde/coffre-fort";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"8";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 07:22:47";"UserId:11";"UserId:11"
"291";"Assets";"BIB-AST";"Bibliotheque de ressources techniques (site assets)";"Bibliotheque de ressources techniques (site assets)";"OBJ-REF-105-TYPES-BIBLIOTHEQUES";"9";"VALIDE-V1";"Oui";"Non";"Non";"";"";"ACTIF - OUI";"09/19/2026 11:42:01";"09/19/2026 07:22:47";"UserId:11";"UserId:11"
